Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0.0,0,0.0,10,851.1666667,0.0,0.022222222,0.0,0.0,Dec,2,2,2,1,Returning_Visitor,0,0
0,0.0,0,0.0,55,1165.623254,0.013207547,0.018742138,0.0,0.0,May,3,2,1,19,Returning_Visitor,0,0
2,4.0,5,161.5,64,3757.079762,0.012254902,0.022009804,18.88360212,0.0,Nov,1,2,6,2,Returning_Visitor,0,0
0,0.0,0,0.0,8,316.0,0.0,0.019047619,0.0,0.0,Mar,1,1,1,2,New_Visitor,1,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Aug,3,2,1,1,Returning_Visitor,1,0
1,14.2,0,0.0,22,839.568189,0.0,0.000952381,60.58437066,0.0,Nov,3,2,3,2,New_Visitor,1,1
0,0.0,0,0.0,20,447.5,0.02,0.04,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,0
0,0.0,0,0.0,2,19.0,0.0,0.1,0.0,0.0,May,1,1,3,3,Returning_Visitor,0,0
0,0.0,0,0.0,12,234.0,0.015384615,0.053846154,0.0,0.0,May,2,2,4,14,Returning_Visitor,1,0
2,44.5,0,0.0,35,1330.666667,0.005882353,0.014705882,0.0,0.0,Nov,2,2,6,3,Returning_Visitor,0,0
0,0.0,0,0.0,3,75.0,0.0,0.066666667,0.0,0.0,Mar,2,5,1,3,Returning_Visitor,1,0
3,134.0,0,0.0,53,1659.319697,0.0,0.00380117,62.34813701,0.0,Mar,4,1,1,2,Returning_Visitor,0,1
0,0.0,0,0.0,7,143.0,0.0,0.028571429,0.0,0.0,Nov,2,5,2,3,Returning_Visitor,0,0
0,0.0,0,0.0,10,45.2,0.08,0.1,0.0,0.0,Aug,1,1,1,3,Returning_Visitor,0,0
0,0.0,0,0.0,5,89.5,0.04,0.053333333,0.0,0.0,Dec,1,1,3,2,Returning_Visitor,1,0
0,0.0,0,0.0,3,52.0,0.0,0.066666667,0.0,0.0,Mar,2,5,8,3,Returning_Visitor,1,0
6,86.5,1,2.0,39,1050.708333,0.021162791,0.018042396,13.40298256,0.0,May,3,2,6,3,Returning_Visitor,0,1
4,50.33333333,0,0.0,3,28.33333333,0.0,0.016666667,0.0,0.0,Dec,2,2,9,10,Returning_Visitor,0,0
0,0.0,0,0.0,14,253.1666667,0.014285714,0.04047619,0.0,0.6,May,3,2,8,13,Returning_Visitor,0,0
0,0.0,0,0.0,16,1599.266667,0.0,0.013333333,0.0,0.0,May,4,2,2,13,Returning_Visitor,0,0
1,1.333333333,0,0.0,32,395.2222222,0.006060606,0.011111111,0.0,0.0,Mar,2,4,1,2,Returning_Visitor,1,0
0,0.0,0,0.0,15,1134.455556,0.0,0.001333333,30.30681247,0.0,Dec,2,4,1,2,Returning_Visitor,0,1
0,0.0,0,0.0,4,34.0,0.1,0.15,0.0,0.0,Mar,3,2,6,1,Returning_Visitor,0,0
0,0.0,0,0.0,18,708.25,0.0,0.045098039,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,0,0
4,178.1666667,4,162.6666667,4,214.8333333,0.0,0.018181818,0.0,0.0,Dec,2,2,2,1,Returning_Visitor,0,0
0,0.0,0,0.0,15,225.0,0.0,0.026666667,0.0,0.0,May,2,2,7,3,Returning_Visitor,0,0
1,28.0,0,0.0,19,362.0,0.0,0.005555556,0.0,0.0,May,2,2,7,5,Returning_Visitor,0,0
2,45.2,0,0.0,19,230.2,0.0,0.019047619,0.0,0.0,Jul,2,2,2,2,New_Visitor,0,0
0,0.0,0,0.0,24,550.1666667,0.008333333,0.050833333,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,0,0
11,211.0333333,3,173.2333333,62,1340.676667,0.000391389,0.019726027,17.42324027,0.0,Aug,2,2,7,2,Returning_Visitor,0,0
15,317.0189394,3,126.75,238,9956.225533,0.0052,0.016955684,6.556237434,0.0,Nov,2,4,3,1,Returning_Visitor,1,1
0,0.0,0,0.0,3,138.0,0.1,0.111111111,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,0,0
0,0.0,0,0.0,29,488.4090909,0.014285714,0.02173913,0.0,0.0,Nov,1,8,1,11,New_Visitor,0,1
0,0.0,0,0.0,5,427.0,0.0,0.04,0.0,0.0,Mar,3,3,3,9,Returning_Visitor,1,0
7,611.0333333,2,13.0,81,1719.375714,0.004494382,0.009737828,6.49444108,0.0,Oct,1,1,6,2,Returning_Visitor,1,0
3,126.5,0,0.0,36,576.8571429,0.005555556,0.01087963,0.0,0.0,Dec,1,1,4,3,Returning_Visitor,0,0
0,0.0,0,0.0,30,677.9166667,0.006666667,0.013333333,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,1,0
0,0.0,0,0.0,39,2558.5,0.0,0.010810811,0.0,0.0,Nov,4,2,2,10,Returning_Visitor,0,0
2,48.0,0,0.0,51,1671.375,0.001098901,0.016433566,0.0,0.0,Mar,2,2,1,6,Returning_Visitor,1,0
3,107.4285714,0,0.0,59,1843.187696,0.014385965,0.041993382,5.71562257,0.0,Dec,2,2,7,7,Returning_Visitor,1,0
0,0.0,10,518.25,60,2068.248473,0.002857143,0.034058957,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,0,0
4,95.75,12,886.25,154,7838.556598,0.00376506,0.014926307,0.0,0.0,Nov,3,2,6,2,Returning_Visitor,1,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,1,1,Returning_Visitor,0,0
8,121.425,3,273.5,100,2565.797222,0.001869159,0.012071651,0.0,0.0,Nov,2,2,7,13,Returning_Visitor,1,0
0,0.0,0,0.0,47,3650.316667,0.0,0.003333333,97.19657367,0.0,Nov,2,2,1,10,Returning_Visitor,0,1
7,138.15,0,0.0,9,232.31,0.0,0.028717949,0.0,0.0,Oct,2,2,5,2,Returning_Visitor,1,0
0,0.0,0,0.0,27,2098.238095,0.037037037,0.043518519,0.0,0.8,May,2,2,1,3,Returning_Visitor,0,0
3,45.5,0,0.0,43,1738.25,0.006349206,0.03537415,0.0,0.0,May,2,5,7,3,Returning_Visitor,0,0
2,30.5,2,18.0,15,1518.097619,0.0,0.031764706,31.75764706,0.0,May,2,2,8,2,Returning_Visitor,0,1
2,210.6,0,0.0,4,97.6,0.0,0.016666667,0.0,0.0,Nov,3,2,7,6,New_Visitor,1,0
1,42.0,2,80.5,46,838.6833333,0.0,0.015416667,0.0,0.0,Mar,2,2,1,10,Returning_Visitor,0,0
7,156.9,0,0.0,32,1123.691667,0.002702703,0.011312741,6.588,0.0,May,3,5,7,2,New_Visitor,0,1
0,0.0,0,0.0,8,140.5,0.025,0.05,0.0,0.0,May,2,4,1,3,Returning_Visitor,0,0
0,0.0,0,0.0,15,614.3333333,0.007692308,0.025641026,0.0,0.0,May,1,1,1,15,Returning_Visitor,0,0
2,56.2,0,0.0,102,5978.180357,0.004692308,0.020329446,15.25033754,0.6,May,2,2,3,2,Returning_Visitor,0,0
0,0.0,0,0.0,7,24.0,0.042857143,0.1,0.0,0.8,May,2,4,1,3,Returning_Visitor,0,0
0,0.0,0,0.0,62,1200.354444,0.003225806,0.023655914,0.0,0.0,Nov,2,2,4,1,Returning_Visitor,0,0
0,0.0,0,0.0,24,255.3222222,0.025,0.038888889,0.0,0.6,May,2,2,8,1,Returning_Visitor,0,0
0,0.0,0,0.0,3,55.0,0.066666667,0.1,0.0,0.6,Feb,1,1,1,3,Returning_Visitor,0,0
0,0.0,0,0.0,8,123.0,0.025,0.029166667,0.0,0.0,Nov,3,2,3,11,Returning_Visitor,1,0
0,0.0,0,0.0,47,1447.577273,0.0,0.011134752,0.0,0.6,May,2,2,3,3,Returning_Visitor,0,0
2,992.7142857,5,809.5,28,1793.214286,0.005714286,0.016428571,9.69917706,0.0,Nov,2,2,1,10,Returning_Visitor,0,1
0,0.0,0,0.0,25,981.0,0.024,0.048,15.3956,0.0,May,2,4,3,1,Returning_Visitor,0,1
3,73.5,8,376.3333333,42,986.5166667,0.019934641,0.031113658,0.0,0.0,May,3,2,1,1,Returning_Visitor,1,0
0,0.0,0,0.0,2,34.2,0.0,0.1,0.0,0.0,Sep,2,2,1,2,Returning_Visitor,0,0
7,120.5,0,0.0,19,1011.5,0.0,0.00952381,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,0
1,23.0,0,0.0,15,656.25,0.028571429,0.028571429,0.0,0.0,Mar,1,1,8,2,Returning_Visitor,1,0
3,875.0,0,0.0,34,780.7916667,0.0,0.015675676,0.0,0.0,Dec,4,2,3,2,Returning_Visitor,1,0
2,94.6,1,74.6,16,199.0,0.0,0.015789474,0.0,0.0,Jul,1,2,9,2,New_Visitor,0,0
2,46.4,1,29.2,12,303.2464286,0.0,0.015384615,0.0,0.0,Oct,1,1,3,2,New_Visitor,1,0
6,214.0,0,0.0,27,830.1041667,0.0,0.021428571,0.0,0.0,Dec,1,1,2,2,Returning_Visitor,0,0
3,17.0,0,0.0,62,1493.353846,0.00952381,0.04031746,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,0,0
0,0.0,0,0.0,7,49.86666667,0.085714286,0.092857143,0.0,0.0,Sep,1,1,9,3,Returning_Visitor,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,0
4,210.5,0,0.0,131,2749.058333,0.009090909,0.017682257,8.960896465,0.0,May,2,2,2,1,Returning_Visitor,0,0
4,76.25,0,0.0,141,3274.521154,0.0,0.008391608,6.425757643,0.0,Dec,2,2,1,1,Returning_Visitor,0,0
0,0.0,2,163.0,62,813.0519481,0.003225806,0.011827957,9.311854839,0.0,May,2,2,5,2,Returning_Visitor,1,0
1,14.0,0,0.0,17,1093.142857,0.0,0.02125,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,0,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Nov,1,8,3,1,Returning_Visitor,1,0
0,0.0,0,0.0,7,64.0,0.0,0.014285714,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,0,0
5,271.75,1,0.0,40,675.2020988,0.015,0.019412202,0.0,0.0,Oct,2,2,3,2,Returning_Visitor,0,0
5,129.5,0,0.0,33,982.0,0.0,0.005882353,0.0,0.0,May,2,5,2,4,Returning_Visitor,1,0
0,0.0,0,0.0,26,453.3333333,0.015384615,0.034615385,0.0,0.8,May,2,4,1,4,Returning_Visitor,0,0
3,136.5,0,0.0,10,412.0833333,0.0,0.016666667,0.0,0.0,Dec,3,3,3,2,New_Visitor,0,0
4,97.2,2,16.0,26,690.5666667,0.0,0.003703704,59.33984611,0.0,Jul,2,4,8,2,Returning_Visitor,0,1
0,0.0,1,0.0,48,783.6944444,0.012244898,0.01877551,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,0,0
0,0.0,0,0.0,17,289.5555556,0.017647059,0.031372549,0.0,0.0,Dec,1,1,1,10,Returning_Visitor,0,0
1,25.5,0,0.0,12,250.8333333,0.0,0.016666667,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,1,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,3,2,9,13,Returning_Visitor,1,0
0,0.0,0,0.0,42,1892.005556,0.02195122,0.040859466,0.0,0.0,Nov,1,1,1,13,Returning_Visitor,1,1
4,178.0,2,209.0,17,2777.666667,0.0,0.009090909,0.0,0.0,Mar,3,2,7,1,Returning_Visitor,0,0
2,75.0,0,0.0,29,1279.089286,0.003333333,0.014166667,35.60912359,0.0,Nov,2,2,3,11,Returning_Visitor,0,1
0,0.0,0,0.0,3,75.5,0.0,0.066666667,0.0,0.0,Dec,3,2,4,2,Returning_Visitor,1,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,2,2,8,3,Returning_Visitor,0,0
4,39.48,0,0.0,33,549.78,0.0,0.005555556,0.0,0.0,Sep,3,2,4,1,New_Visitor,0,0
2,76.5,0,0.0,10,123.2291667,0.022857143,0.059444444,0.0,0.0,Dec,1,2,1,10,Returning_Visitor,0,0
0,0.0,0,0.0,30,390.6666667,0.006666667,0.056666667,0.0,0.0,Mar,2,6,6,1,Returning_Visitor,0,0
5,158.7,0,0.0,51,1364.266667,0.007692308,0.011987179,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,1,0
0,0.0,0,0.0,23,943.25,0.008695652,0.046376812,0.0,0.0,Nov,1,1,3,3,Returning_Visitor,0,0
0,0.0,0,0.0,4,32.0,0.0,0.05,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,0,0
0,0.0,0,0.0,1,343.0,0.0,0.066666667,0.0,0.0,Nov,2,2,4,3,Other,0,0
1,34.26666667,2,21.2,8,2398.766667,0.0,0.022222222,0.0,0.0,June,4,1,1,3,Returning_Visitor,0,0
0,0.0,0,0.0,14,183.6666667,0.0,0.004761905,0.0,0.0,Mar,3,2,3,3,Returning_Visitor,0,0
10,130.625,0,0.0,20,707.1666667,0.0,0.007222222,0.0,0.0,Nov,4,1,1,3,Returning_Visitor,0,0
0,0.0,0,0.0,3,41.0,0.0,0.033333333,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,1,0
8,287.7,0,0.0,20,531.56,0.0,0.012121212,0.0,0.0,Oct,2,2,9,20,New_Visitor,0,0
4,67.5,0,0.0,27,834.6666667,0.0,0.014285714,0.0,0.0,Nov,2,2,2,2,New_Visitor,1,0
4,250.8571429,1,37.5,71,1145.571429,0.0,0.004054054,80.58733784,0.0,May,2,4,1,1,Returning_Visitor,0,0
0,0.0,0,0.0,59,1560.601163,0.005172414,0.010673235,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,0,0
0,0.0,0,0.0,15,183.8333333,0.066666667,0.073333333,0.0,0.8,May,3,2,1,3,Returning_Visitor,0,0
9,98.94444444,1,600.0,124,5731.094444,0.018346253,0.03371764,1.914174972,0.2,May,2,2,3,13,Returning_Visitor,0,0
7,79.5,2,31.5,65,5410.956705,0.002898551,0.019031516,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,0,0
8,246.5333333,0,0.0,79,2150.433333,0.007228916,0.020883534,17.35448787,0.0,Nov,1,1,1,3,Returning_Visitor,0,0
0,0.0,0,0.0,23,752.7619048,0.013043478,0.015217391,0.0,0.0,Dec,1,1,6,3,Returning_Visitor,0,0
1,44.5,0,0.0,18,519.5,0.0,0.035,20.394,0.0,May,2,2,7,13,Returning_Visitor,0,0
0,0.0,0,0.0,5,143.0,0.0,0.04,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,0,0
2,95.0,0,0.0,10,203.4166667,0.0,0.016666667,0.0,0.0,May,2,2,3,2,Returning_Visitor,1,0
2,24.2,0,0.0,8,530.0,0.0,0.044444444,0.0,0.0,Aug,1,8,1,2,Returning_Visitor,0,0
7,253.1,0,0.0,40,1591.888095,0.0,0.012186396,48.66217061,0.0,Dec,2,2,3,2,Returning_Visitor,1,1
7,169.5,0,0.0,21,484.95,0.008695652,0.037681159,0.0,0.0,Mar,1,2,2,2,Returning_Visitor,0,0
10,236.0795455,2,5.0,107,2589.881537,0.010601564,0.019627539,0.0,0.0,Dec,3,2,4,2,Returning_Visitor,0,0
0,0.0,0,0.0,13,153.5833333,0.0,0.020512821,0.0,0.0,May,2,2,4,13,Returning_Visitor,0,0
4,237.0,3,87.7,16,379.3,0.021212121,0.057575758,0.0,0.0,Oct,7,1,1,3,Returning_Visitor,0,0
0,0.0,0,0.0,18,1844.416667,0.0,0.023529412,28.52788235,0.0,May,3,7,3,4,Returning_Visitor,0,0
0,0.0,0,0.0,4,0.0,0.2,0.2,0.0,0.4,Feb,2,2,1,3,Returning_Visitor,0,0
0,0.0,0,0.0,52,2086.242857,0.015384615,0.020352564,0.0,0.0,Feb,2,2,7,1,Returning_Visitor,0,0
0,0.0,0,0.0,13,454.5,0.0,0.016666667,0.0,0.0,May,3,2,4,13,Returning_Visitor,0,0
0,0.0,1,212.5,21,1198.75,0.0,0.003174603,0.0,0.0,Mar,2,4,7,2,Returning_Visitor,0,0
3,64.5,0,0.0,14,671.625,0.0,0.030625,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,1,0
0,0.0,0,0.0,12,676.25,0.0,0.025,0.0,0.0,Nov,2,4,1,6,Returning_Visitor,0,0
2,30.0,0,0.0,24,300.6666667,0.008333333,0.025,0.0,0.0,May,2,2,1,4,Returning_Visitor,0,0
0,0.0,0,0.0,4,10.0,0.1,0.15,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,0,0
0,0.0,0,0.0,37,1048.980263,0.005555556,0.024074074,0.0,0.0,Nov,2,2,7,2,Returning_Visitor,1,0
0,0.0,0,0.0,33,472.3611111,0.012903226,0.014721408,0.0,0.0,Nov,1,1,9,2,Returning_Visitor,0,0
3,119.0,0,0.0,6,197.5,0.022222222,0.022222222,0.0,1.0,May,6,2,3,2,New_Visitor,1,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,8,2,9,3,Other,0,0
0,0.0,0,0.0,18,490.3,0.011111111,0.022222222,0.0,0.0,Sep,2,2,1,13,Returning_Visitor,0,0
1,47.16666667,1,3.0,42,1462.659125,0.004651163,0.019047619,7.734903101,0.0,May,2,2,6,4,Returning_Visitor,0,1
5,178.92,1,6.0,33,1017.576667,0.013157895,0.011842105,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,0,0
0,0.0,0,0.0,6,671.6666667,0.0,0.016666667,0.0,0.0,May,2,4,3,3,Returning_Visitor,0,0
1,43.5,3,230.1666667,93,3773.715179,0.004123711,0.018162523,17.77043431,0.0,Nov,2,2,1,2,Returning_Visitor,0,1
8,580.2,1,145.6,48,2734.966667,0.0,0.007692308,27.60143046,0.0,Oct,2,2,4,5,New_Visitor,0,1
0,0.0,0,0.0,16,344.4,0.023529412,0.052941176,0.0,0.0,Jul,2,2,2,4,Returning_Visitor,0,0
0,0.0,0,0.0,28,1023.125,0.007142857,0.028571429,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,0,0
0,0.0,0,0.0,43,1606.45,0.0,0.004761905,18.51505467,0.0,June,4,1,1,2,New_Visitor,0,1
5,99.16666667,1,27.0,33,483.2666667,0.002777778,0.009126984,0.0,0.6,May,8,5,1,2,Returning_Visitor,0,0
0,0.0,0,0.0,47,2493.985714,0.017021277,0.032056738,0.0,0.0,Dec,2,4,9,1,Returning_Visitor,0,1
1,16.0,1,29.0,19,1083.690476,0.016,0.024884615,19.3154,0.0,May,3,2,1,2,Returning_Visitor,0,0
1,19.0,0,0.0,8,208.0,0.04,0.1,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,0,0
1,0.0,0,0.0,1,19.0,0.0,0.1,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,0,0
4,117.8,0,0.0,12,267.8,0.025,0.04375,0.0,0.0,Sep,3,2,3,13,Returning_Visitor,0,0
0,0.0,0,0.0,7,87.71428571,0.042857143,0.089285714,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,0,0
0,0.0,0,0.0,5,143.5,0.0,0.04,0.0,0.0,Mar,2,5,3,3,Returning_Visitor,0,0
6,631.1073171,3,7.6,28,2104.573984,0.007189542,0.034273974,35.51518951,0.0,Nov,2,2,5,6,Returning_Visitor,0,0
1,4.0,0,0.0,36,440.6,0.011111111,0.041898148,0.0,1.0,May,3,2,3,1,Returning_Visitor,1,0
6,45.03333333,1,69.6,120,5771.466862,0.002755906,0.014537746,4.586910248,0.0,Aug,4,2,1,2,Returning_Visitor,0,0
5,44.0,0,0.0,131,3865.838889,0.006458094,0.023900203,0.818306551,0.0,Nov,2,2,3,2,Returning_Visitor,1,1
1,26.5,0,0.0,6,110.0,0.066666667,0.1,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,0,1
0,0.0,0,0.0,38,314.8333333,0.010526316,0.031578947,0.0,0.6,May,2,2,1,3,Returning_Visitor,0,0
2,95.0,3,48.0,9,259.5,0.0,0.015384615,0.0,0.0,May,1,1,1,2,Returning_Visitor,0,0
6,129.75,0,0.0,42,1173.07,0.0,0.005319149,18.95323404,0.0,Mar,2,2,3,8,New_Visitor,1,1
3,100.0,0,0.0,27,730.7916667,0.016,0.027555556,0.0,0.0,Nov,3,2,3,11,Returning_Visitor,0,0
0,0.0,0,0.0,2,18.0,0.0,0.1,0.0,0.0,Nov,1,1,1,1,Returning_Visitor,0,0
3,25.57142857,1,0.0,15,2026.47619,0.011764706,0.07254902,0.0,0.0,May,4,1,1,1,Returning_Visitor,0,0
0,0.0,0,0.0,9,980.5666667,0.0,0.011111111,78.56959864,0.0,Sep,2,2,5,2,New_Visitor,0,1
3,59.5,0,0.0,6,159.0,0.0,0.00625,0.0,0.0,Dec,3,2,8,6,New_Visitor,0,0
0,0.0,0,0.0,2,68.0,0.0,0.1,0.0,0.0,Feb,3,2,3,3,Returning_Visitor,0,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,May,1,1,3,11,Returning_Visitor,1,0
3,43.0,0,0.0,10,427.1666667,0.0,0.015384615,0.0,0.0,Mar,3,2,9,3,Returning_Visitor,0,0
0,0.0,0,0.0,27,892.9679487,0.014814815,0.022751323,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,1,0
2,96.0,0,0.0,61,1260.524994,0.0,0.003225806,131.5040438,0.0,Nov,2,2,7,10,Returning_Visitor,1,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,1,1,5,1,Returning_Visitor,0,0
0,0.0,0,0.0,0,0.0,0.2,0.2,0.0,0.0,Nov,1,1,9,3,Returning_Visitor,0,0
0,0.0,0,0.0,27,925.3333333,0.003703704,0.025925926,0.0,0.6,Feb,4,1,3,3,Returning_Visitor,0,0
2,126.0,0,0.0,6,127.1666667,0.05,0.04375,0.0,0.0,Dec,3,2,5,3,Returning_Visitor,1,0
0,0.0,1,57.0,5,454.0,0.0,0.05,0.0,0.0,Mar,2,2,3,6,Returning_Visitor,0,0
1,38.0,0,0.0,5,131.0,0.033333333,0.013333333,0.0,0.0,Mar,1,2,1,9,New_Visitor,1,0
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,0,0
0,0.0,0,0.0,28,512.7166667,0.007142857,0.013571429,1.401949127,0.0,Jul,2,2,7,1,Returning_Visitor,1,1
1,4.0,0,0.0,8,227.1,0.022222222,0.066666667,0.0,0.0,Aug,2,2,3,13,Returning_Visitor,0,0
1,17.2,0,0.0,4,192.4,0.0,0.01,0.0,0.0,Sep,2,2,2,2,New_Visitor,0,0
0,0.0,0,0.0,5,73.0,0.04,0.08,0.0,0.4,May,2,2,1,3,Returning_Visitor,0,0
0,0.0,0,0.0,21,1051.166667,0.0,0.00952381,14.14084367,0.0,Nov,1,8,2,6,New_Visitor,1,1
0,0.0,0,0.0,13,472.9952381,0.015384615,0.030769231,0.0,0.0,May,2,4,2,3,Returning_Visitor,1,0
0,0.0,0,0.0,4,352.0,0.0,0.05,0.0,0.4,May,2,2,3,1,Returning_Visitor,0,0
15,304.5833333,0,0.0,33,761.2233333,0.007619048,0.020793651,0.0,0.0,Oct,3,2,1,3,Returning_Visitor,1,0
5,140.6,0,0.0,16,423.5,0.0125,0.0125,0.0,0.0,Aug,3,2,1,3,Returning_Visitor,1,0
0,0.0,0,0.0,4,72.0,0.0,0.0,35.34967016,0.0,Sep,3,2,3,2,Returning_Visitor,1,1
0,0.0,0,0.0,44,547.0,0.06,0.087407407,0.0,0.6,May,3,2,1,13,Returning_Visitor,0,0
13,313.0909091,4,516.0,132,3083.050977,0.001494396,0.009733401,8.868449011,0.0,May,2,5,3,4,Returning_Visitor,0,0
0,0.0,0,0.0,11,297.25,0.0,0.022222222,0.0,0.0,May,2,2,3,1,Returning_Visitor,0,0
3,60.73333333,0,0.0,27,696.9,0.0,0.014814815,0.0,0.0,Sep,2,2,6,4,Returning_Visitor,0,0
0,0.0,0,0.0,8,412.1666667,0.0,0.0125,0.0,0.0,May,3,2,4,6,New_Visitor,0,0
5,67.5,3,245.0,32,1929.329762,0.0,0.00430839,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,0,0
19,739.1948718,1,8.0,114,4269.493146,0.001574803,0.016980377,8.466384757,0.0,Nov,2,2,2,1,Returning_Visitor,0,0
3,48.5,0,0.0,10,138.1666667,0.0,0.015384615,0.0,0.0,Nov,2,2,1,2,New_Visitor,1,0
0,0.0,1,0.0,10,210.25,0.0,0.018181818,0.0,0.0,Nov,1,1,1,2,New_Visitor,0,0
0,0.0,0,0.0,15,455.5,0.0,0.014285714,0.0,0.0,May,2,10,3,2,New_Visitor,0,0
0,0.0,0,0.0,7,1544.75,0.014285714,0.033333333,0.0,0.0,Dec,1,1,3,1,Returning_Visitor,0,0
1,8.0,0,0.0,27,787.5357143,0.0,0.005142857,0.0,0.0,Nov,3,2,1,20,Returning_Visitor,0,0
6,132.0,1,5.0,30,1039.244444,0.005714286,0.017809524,3.998,0.6,May,3,2,4,3,Returning_Visitor,0,1
1,10.0,0,0.0,14,624.4333333,0.0,0.015238095,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,0,0
0,0.0,0,0.0,2,57.0,0.0,0.1,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,1,0
6,160.0952381,3,94.5,47,1682.870247,0.001333333,0.007891429,5.698642857,0.0,Mar,3,2,6,10,Returning_Visitor,0,1
5,107.5,0,0.0,31,2221.0,0.002857143,0.01047619,0.0,0.0,Nov,2,2,9,3,Returning_Visitor,0,0
1,8.0,2,61.5,31,1126.25,0.0,0.024242424,0.0,0.0,Nov,4,2,1,2,Returning_Visitor,0,0
0,0.0,0,0.0,8,149.0,0.0,0.033333333,64.788,0.0,May,2,2,1,2,Returning_Visitor,0,1
0,0.0,2,30.66666667,13,307.5714286,0.013333333,0.052777778,0.0,1.0,May,1,1,1,2,Returning_Visitor,1,0
5,69.8,0,0.0,87,1764.180047,0.007007576,0.032261103,0.0,0.0,June,2,6,1,1,Returning_Visitor,0,0
2,33.0,0,0.0,13,1649.0,0.0,0.033333333,0.0,0.0,May,2,2,1,2,Returning_Visitor,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,1,0
3,19.33333333,0,0.0,28,710.9083333,0.006451613,0.012903226,0.0,0.0,May,2,2,8,3,New_Visitor,0,0
5,61.875,0,0.0,164,4389.887512,0.001183432,0.010151043,6.664239119,0.0,Nov,2,2,1,2,Returning_Visitor,0,1
0,0.0,1,929.0,75,4105.666667,0.002631579,0.017324561,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,0,0
6,174.75,2,123.0,33,773.2566667,0.010810811,0.022972973,31.74373458,0.0,Nov,3,2,1,2,Returning_Visitor,0,1
0,0.0,0,0.0,32,827.6462121,0.0,0.00058651,54.67634844,0.0,Mar,2,2,7,2,Returning_Visitor,0,1
4,126.0769231,2,43.33333333,34,1395.445862,0.038927739,0.042311136,48.66071756,0.0,Nov,3,2,1,10,Returning_Visitor,0,1
4,1764.0,1,0.0,3,86.0,0.0,0.033333333,0.0,0.0,May,3,2,4,5,New_Visitor,0,0
0,0.0,0,0.0,7,121.0,0.028571429,0.057142857,0.0,0.0,Dec,2,2,7,3,Returning_Visitor,1,0
4,46.4,0,0.0,128,5287.233333,0.0171875,0.034482887,14.984875,0.4,May,2,2,3,13,Returning_Visitor,0,0
3,512.8333333,2,278.0,3,162.0,0.0,0.014285714,0.0,0.0,Mar,3,2,1,8,New_Visitor,1,0
9,449.8166667,0,0.0,17,200.95,0.0,0.024603175,0.0,0.0,Sep,2,2,1,2,Returning_Visitor,0,0
